symbol,company_name,exchange,sector,market_cap
ASPS,Altisource Portfolio Solutions S.A. Common Stock,NASDAQ,Consumer Discretionary,77711959
ASPSW,Altisource Portfolio Solutions S.A. Net Settle Stakeholder Warrants,NASDAQ,Consumer Discretionary,4849948
ASPSZ,Altisource Portfolio Solutions S.A. Cash Exercise Stakeholder Warrants,NASDAQ,Consumer Discretionary,2842295
ASRT,Assertio Holdings Inc. Common Stock,NASDAQ,Health Care,139279929
ASRV,AmeriServ Financial Inc. Common Stock,NASDAQ,Finance,66160641
ASST,Strive Inc. Class A Common Stock,NASDAQ,Technology,1131091929
ASTC,Astrotech Corporation (DE) Common Stock,NASDAQ,Industrials,5083374
ASTE,Astec Industries Inc. Common Stock,NASDAQ,Industrials,1410707289
ASTH,Astrana Health Inc. Common Stock,NASDAQ,Consumer Discretionary,1948859349
ASTI,Ascent Solar Technologies Inc. Common Stock,NASDAQ,Technology,41443065
ASTL,Algoma Steel Group Inc. Common Shares,NASDAQ,Industrials,495287545
ASTLW,Algoma Steel Group Inc. Warrant,NASDAQ,Industrials,5246690
ASTS,AST SpaceMobile Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,26554735309
ASUR,Asure Software Inc Common Stock,NASDAQ,Technology,244941146
ASYS,Amtech Systems Inc. Common Stock,NASDAQ,Technology,236600015
ATAI,AtaiBeckley Inc. Common Stock,NASDAQ,Health Care,1541050963
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,NASDAQ,Consumer Discretionary,5088015530
ATCX,Atlas Critical Minerals Corporation Common Stock,NASDAQ,Basic Materials,27685845
ATEC,Alphatec Holdings Inc. Common Stock,NASDAQ,Health Care,1587742249
ATER,Aterian Inc. Common Stock,NASDAQ,Consumer Discretionary,13096800
ATEX,Anterix Inc. Common Stock,NASDAQ,Telecommunications,906297170
ATGL,Alpha Technology Group Limited Class A Ordinary Shares,NASDAQ,Technology,207414330
ATHE,Alterity Therapeutics Limited American Depositary Shares,NASDAQ,Health Care,69372580
ATHR,Aether Holdings Inc. Common Stock,NASDAQ,Technology,49560927
ATII,Archimedes Tech SPAC Partners II Co. Ordinary Shares,NASDAQ,,0
ATIIW,Archimedes Tech SPAC Partners II Co. Warrant,NASDAQ,Finance,0
ATLC,Atlanticus Holdings Corporation Common Stock,NASDAQ,Finance,1128313302
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,NASDAQ,Finance,378137738
ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,NASDAQ,Finance,355650198
ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,NASDAQ,Finance,383581387
ATLN,Atlantic International Corp. Common Stock,NASDAQ,Industrials,105546500
ATLO,Ames National Corporation Common Stock,NASDAQ,Finance,250216465
ATLX,Atlas Lithium Corporation Common Stock,NASDAQ,Industrials,147169944
ATNI,ATN International Inc. Common Stock,NASDAQ,Telecommunications,420666330
ATOM,Atomera Incorporated Common Stock,NASDAQ,Technology,401557189
ATOS,Atossa Therapeutics Inc. Common Stock,NASDAQ,Health Care,50462575
ATPC,Agape ATP Corporation Common Stock,NASDAQ,Health Care,2691684
ATRA,Atara Biotherapeutics Inc. Common Stock,NASDAQ,Health Care,41539887
ATRC,AtriCure Inc. Common Stock,NASDAQ,Health Care,1457269774
ATRO,Astronics Corporation Common Stock,NASDAQ,Industrials,2586539626
ATXG,Addentax Group Corp. Common Stock,NASDAQ,Consumer Discretionary,4131612
ATYR,aTyr Pharma Inc. Common Stock,NASDAQ,Health Care,82647367
AUBN,Auburn National Bancorporation Inc. Common Stock,NASDAQ,Finance,82451296
AUDC,AudioCodes Ltd. Common Stock,NASDAQ,Utilities,262495235
AUGO,Aura Minerals Inc. Common Shares,NASDAQ,,6824769140
AUID,authID Inc. Common Stock,NASDAQ,Technology,21133558
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,NASDAQ,Health Care,2049127369
AUR,Aurora Innovation Inc. Class A Common Stock,NASDAQ,Technology,12623485140
AURA,Aura Biosciences Inc. Common Stock,NASDAQ,Health Care,536068146
AURE,Aurelion Inc. Class A Ordinary Shares,NASDAQ,Finance,76117430
AUROW,Aurora Innovation Inc. Warrant,NASDAQ,Technology,581778011
AUTL,Autolus Therapeutics plc American Depositary Share,NASDAQ,Health Care,417844959
AUUD,Auddia Inc. Common Stock,NASDAQ,Technology,926691
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,NASDAQ,Health Care,1442091605
AVAV,AeroVironment Inc. Common Stock,NASDAQ,Industrials,9001101578
AVBH,Avidbank Holdings Inc. Common stock,NASDAQ,Finance,320548186
AVBP,ArriVent BioPharma Inc. Common Stock,NASDAQ,Health Care,1408673268
AVGO,Broadcom Inc. Common Stock,NASDAQ,Technology,1.97E+12
AVIR,Atea Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,456154464
AVLN,Avalyn Pharma Inc. Common Stock,NASDAQ,Health Care,1215476206
AVNW,Aviat Networks Inc. Common Stock,NASDAQ,Technology,292108298
AVO,Mission Produce Inc. Common Stock,NASDAQ,Consumer Staples,944382032
AVPT,AvePoint Inc. Class A Common Stock,NASDAQ,Technology,2274045237
AVR,Anteris Technologies Global Corp. Common Stock,NASDAQ,Health Care,596032491
AVT,Avnet Inc. Common Stock,NASDAQ,Technology,6596376594
AVTX,Avalo Therapeutics Inc. Common Stock,NASDAQ,Health Care,368123564
AVX,Avax One Technology Ltd. Common Shares,NASDAQ,Finance,50642767
AVXL,Anavex Life Sciences Corp. Common Stock,NASDAQ,Health Care,316010695
AWRE,Aware Inc. Common Stock,NASDAQ,Technology,27039128
AXG,Solowin Holdings Class A Ordinary Share,NASDAQ,Finance,687791930
AXGN,Axogen Inc. Common Stock,NASDAQ,Health Care,2266970637
AXIN,Axiom Intelligence Acquisition Corp 1 Class A Ordinary Shares,NASDAQ,Finance,0
AXON,Axon Enterprise Inc. Common Stock,NASDAQ,Industrials,31725304144
AXSM,Axsome Therapeutics Inc. Common Stock,NASDAQ,Health Care,11507117262
AXTI,AXT Inc Common Stock,NASDAQ,Technology,5891355662
AYA,Aya Gold & Silver Inc. Common Shares,NASDAQ,Technology,2585196770
AYTU,Aytu BioPharma Inc.  Common Stock,NASDAQ,Health Care,27369680
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,NASDAQ,Industrials,312705963
AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,NASDAQ,Consumer Discretionary,5506023
AZTA,Azenta Inc.,NASDAQ,Technology,1120677001
BACC,Blue Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
BACCR,Blue Acquisition Corp. Right ,NASDAQ,Finance,0
BAER,Bridger Aerospace Group Holdings Inc. Common Stock,NASDAQ,Industrials,115275282
BAERW,Bridger Aerospace Group Holdings Inc. Warrant,NASDAQ,Industrials,18299951
BAFN,BayFirst Financial Corp. Common Stock,NASDAQ,Finance,27975970
BAND,Bandwidth Inc. Class A Common Stock,NASDAQ,Technology,1441419161
BANF,BancFirst Corporation Common Stock,NASDAQ,Finance,3742378285
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,NASDAQ,Finance,888081208
BANL,CBL International Limited Class B Ordinary Shares,NASDAQ,Energy,13777664
BANR,Banner Corporation Common Stock,NASDAQ,Finance,2194586641
BANX,ArrowMark Financial Corp. Common Stock,NASDAQ,Finance,138998391
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,NASDAQ,Real Estate,4373288
BATRA,Atlanta Braves Holdings Inc. Series A Common Stock,NASDAQ,Consumer Discretionary,3892788024
BATRK,Atlanta Braves Holdings Inc. Series C Common Stock,NASDAQ,Consumer Discretionary,3622475871
BAYA,Bayview Acquisition Corp Ordinary Shares,NASDAQ,,0
BAYAR,Bayview Acquisition Corp Right,NASDAQ,,0
BBCP,Concrete Pumping Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,399538102
BBCQ,Bleichroeder Acquisition Corp. II Class A Ordinary Shares,NASDAQ,,0
BBCQW,Bleichroeder Acquisition Corp. II Warrants,NASDAQ,,0
BBGI,Beasley Broadcast Group Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,33796004
BBIO,BridgeBio Pharma Inc. Common Stock,NASDAQ,Health Care,13508672636
BBLG,Bone Biologics Corp Common Stock,NASDAQ,Health Care,2405648
BBNX,Beta Bionics Inc. Common Stock,NASDAQ,Health Care,455420523
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock  ,NASDAQ,Health Care,677753654
BBSI,Barrett Business Services Inc. Common Stock,NASDAQ,Consumer Discretionary,752016452
BCAB,BioAtla Inc. Common Stock,NASDAQ,Health Care,7787552
BCAL,California BanCorp Common Stock,NASDAQ,Finance,598997312
BCAR,D. Boral ARC Acquisition I Corp. Class A Ordinary Shares,NASDAQ,Finance,0
BCARW,D. Boral ARC Acquisition I Corp. Warrant,NASDAQ,Finance,0
BCAX,Bicara Therapeutics Inc. Common Stock,NASDAQ,Health Care,1490440406
BCBP,BCB Bancorp Inc. (NJ) Common Stock,NASDAQ,Finance,178145991
BCDA,BioCardia Inc. Common Stock,NASDAQ,Health Care,12362620
BCG,Binah Capital Group Inc. Common Stock,NASDAQ,Finance,33204920
BCGWW,Binah Capital Group Inc. Warrants,NASDAQ,Finance,2591644
BCIC,BCP Investment Corporation Common Stock,NASDAQ,Finance,99253812
BCML,BayCom Corp Common Stock,NASDAQ,Finance,321606665
BCPC,Balchem Corporation Common Stock,NASDAQ,Industrials,5208246416
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,NASDAQ,Health Care,2337774234
BCTX,BriaCell Therapeutics Corp. Common Shares,NASDAQ,Health Care,29654492
BCTXL,BriaCell Therapeutics Corp. Warrant expiring 2031,NASDAQ,,6380429
BCTXZ,BriaCell Therapeutics Corp. Warrant expiring 2030,NASDAQ,Health Care,746800
BCYC,Bicycle Therapeutics plc American Depositary Shares,NASDAQ,Health Care,344867452
BDCI,BTC Development Corp. Class A Ordinary Shares,NASDAQ,Finance,0
BDCIU,BTC Development Corp. Unit,NASDAQ,Finance,0
BDMD,Baird Medical Investment Holdings Ltd Ordinary Share,NASDAQ,Health Care,73762888
BDMDW,Baird Medical Investment Holdings Ltd Warrant,NASDAQ,Health Care,2930026
BDRX,Biodexa Pharmaceuticals plc American Depositary Shs,NASDAQ,Health Care,2022740
BDSX,Biodesix Inc. Common Stock,NASDAQ,Health Care,113908358
BDTX,Black Diamond Therapeutics Inc. Common Stock,NASDAQ,Health Care,154714790
BEAG,Bold Eagle Acquisition Corp. Class A Ordinary Shares,NASDAQ,,0
BEAGR,Bold Eagle Acquisition Corp. Right,NASDAQ,,0
BEAM,Beam Therapeutics Inc. Common Stock,NASDAQ,Health Care,3090590445
BEAT,Heartbeam Inc. Common Stock,NASDAQ,Health Care,34526138
BEATW,Heartbeam Inc. Warrant,NASDAQ,Health Care,3866369
BEEM,Beam Global Common Stock,NASDAQ,Technology,39948898
BEEP,Mobile Infrastructure Corporation Common Stock,NASDAQ,Finance,77441832
BELFA,Bel Fuse Inc. Class A Common Stock,NASDAQ,,3284290071
BELFB,Bel Fuse Inc. Class B Common Stock,NASDAQ,,3657873123
BENF,Beneficient Class A Common Stock,NASDAQ,Finance,48895231
BENFW,Beneficient Warrant,NASDAQ,Finance,154930
BETR,Better Home & Finance Holding Company Class A Common Stock,NASDAQ,Finance,784376099
BETRW,Better Home & Finance Holding Company Warrant,NASDAQ,Finance,5096463
BFC,Bank First Corporation Common Stock,NASDAQ,Finance,1614011465
BFRG,Bullfrog AI Holdings Inc. Common Stock,NASDAQ,Health Care,12804828
BFRGW,Bullfrog AI Holdings Inc. Warrants,NASDAQ,Health Care,3911866
BFRI,Biofrontera Inc. Common Stock,NASDAQ,Health Care,13328389
BFRIW,Biofrontera Inc. Warrants,NASDAQ,Health Care,347018
BFST,Business First Bancshares Inc. Common Stock,NASDAQ,Finance,883285475
BGC,BGC Group Inc. Class A Common Stock,NASDAQ,Finance,5306992194
BGDE,Big Digital Energy Inc. Common Stock,NASDAQ,Finance,24525683
BGIN,Bgin Blockchain Limited Class A Ordinary Shares,NASDAQ,Finance,393713075
BGL,Blue Gold Limited Class A Ordinary Shares,NASDAQ,Basic Materials,41266215
BGLC,BioNexus Gene Lab Corp Common stock,NASDAQ,Health Care,4931321
BGLWW,Blue Gold Limited Warrant,NASDAQ,Basic Materials,10403248
BGM,BGM Group Ltd. Class A Ordinary Shares,NASDAQ,Health Care,58903970
BGMS,Bio Green Med Solution Inc. Common Stock,NASDAQ,,0
BHAV,BHAV Acquisition Corp Class A Ordinary Shares,NASDAQ,,0
BHF,Brighthouse Financial Inc. Common Stock,NASDAQ,Finance,3600971651
BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,NASDAQ,Finance,975921333
BHFAM,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock Series D,NASDAQ,Finance,663442695
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,NASDAQ,Finance,734669444
BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,NASDAQ,Finance,944903233
BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,NASDAQ,Finance,906417812
BHRB,Burke & Herbert Financial Services Corp. Common Stock,NASDAQ,Finance,948508476
BHST,BioHarvest Sciences Inc. Common Stock,NASDAQ,,93788756
BIAF,bioAffinity Technologies Inc. Common Stock,NASDAQ,Health Care,9807112
BIAFW,bioAffinity Technologies Inc. Warrant,NASDAQ,Health Care,1211493
BIDU,Baidu Inc. ADS,NASDAQ,Technology,43375408969
BIIB,Biogen Inc. Common Stock,NASDAQ,Health Care,27639144674
BILI,Bilibili Inc. American Depositary Shares,NASDAQ,Technology,9036566903
BIOA,BioAge Labs Inc. Common Stock,NASDAQ,Health Care,737891719
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares,NASDAQ,Industrials,28237732
BIRD,Allbirds Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,51029659
BIVI,BioVie Inc. Class A Common Stock,NASDAQ,Health Care,12974942
BIVIW,BioVie Inc. Warrant,NASDAQ,Health Care,2413943
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. Class A Ordinary Shares,NASDAQ,,0
BIYA,Baiya International Group Inc. Ordinary Shares,NASDAQ,Consumer Discretionary,2721437
BJDX,Bluejay Diagnostics Inc. Common Stock,NASDAQ,Health Care,1950438
BJRI,BJ's Restaurants Inc. Common Stock,NASDAQ,Consumer Discretionary,776880203
BKHA,Black Hawk Acquisition Corporation Class A Ordinary Shares,NASDAQ,Health Care,0
BKHAR,Black Hawk Acquisition Corporation Rights,NASDAQ,Health Care,0
BKHAU,Black Hawk Acquisition Corporation Units,NASDAQ,,0
BKNG,Booking Holdings Inc. Common Stock,NASDAQ,Consumer Discretionary,1.28E+11
BKR,Baker Hughes Company Class A Common Stock,NASDAQ,Consumer Discretionary,68462660780
BKYI,BIO-key International Inc. Common Stock,NASDAQ,Technology,5740771
BL,BlackLine Inc. Common Stock,NASDAQ,Technology,1993149754
BLBD,Blue Bird Corporation Common Stock,NASDAQ,Consumer Discretionary,1986814717
BLDP,Ballard Power Systems Inc. Common Shares,NASDAQ,Energy,991855543
BLFS,BioLife Solutions Inc. Common Stock,NASDAQ,Health Care,1018647000
BLIN,Bridgeline Digital Inc. Common Stock,NASDAQ,Technology,12356701
BLIV,BeLive Holdings Ordinary Share,NASDAQ,Technology,25858229
BLKB,Blackbaud Inc. Common Stock,NASDAQ,Technology,1726587865
BLLN,BillionToOne Inc. Class A Common Stock,NASDAQ,Health Care,3317142380
BLMN,Bloomin' Brands Inc. Common Stock,NASDAQ,Consumer Discretionary,479831517
BLNE,Beeline Holdings Inc. Common Stock,NASDAQ,Finance,61907685
BLNK,Blink Charging Co. Common Stock,NASDAQ,Consumer Discretionary,103679720
BLRK,Bluerock Acquisition Corp. Class A Ordinary Shares,NASDAQ,,0
BLRKW,Bluerock Acquisition Corp. Warrants,NASDAQ,,0
BLRX,BioLineRx Ltd. American Depositary Shares,NASDAQ,Health Care,13228125
BLTE,Belite Bio Inc American Depositary Shares,NASDAQ,Health Care,6078417220
BLUW,Blue Water Acquisition Corp. III Class A Ordinary Shares,NASDAQ,,74261250
BLUWW,Blue Water Acquisition Corp. III Warrant.,NASDAQ,,3224750
BLZE,Backblaze Inc. Class A Common Stock,NASDAQ,Technology,278468352
BLZR,Trailblazer Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,0
BLZRU,Trailblazer Acquisition Corp. Unit,NASDAQ,,0
BMBL,Bumble Inc. Class A Common Stock,NASDAQ,Technology,556941087
BMEA,Biomea Fusion Inc. Common Stock,NASDAQ,Health Care,107003171
BMGL,Basel Medical Group Ltd Ordinary Shares,NASDAQ,Health Care,10858164
BMHL,Bluemount Holdings Limited Class B Ordinary Shares,NASDAQ,Finance,84978220
BMM,Blue Moon Metals Inc. Common Shares,NASDAQ,,635465003
BMR,Beamr Imaging Ltd. Ordinary Share,NASDAQ,Technology,31059708
BMRA,Biomerica Inc. Common Stock,NASDAQ,Health Care,6674981
BMRC,Bank of Marin Bancorp Common Stock,NASDAQ,Finance,417370646
BMRN,BioMarin Pharmaceutical Inc. Common Stock,NASDAQ,Health Care,10718755753
BNAI,Brand Engagement Network Inc. Common Stock,NASDAQ,Technology,137486204
BNAIW,Brand Engagement Network Inc. Warrant,NASDAQ,Technology,1032172
BNBX,BNB Plus Corp. Common Stock,NASDAQ,Consumer Discretionary,2717198
BNC,CEA Industries Inc. Common Stock,NASDAQ,Industrials,132548149
BNCWZ,CEA Industries Inc. Warrant,NASDAQ,Industrials,22520317
BNGO,Bionano Genomics Inc. Common Stock,NASDAQ,Industrials,13753603
BNKK,Bonk Inc. Common Stock,NASDAQ,Consumer Discretionary,19907199
BNR,Burning Rock Biotech Limited American Depositary Shares,NASDAQ,Health Care,181291636
BNRG,Brenmiller Energy Ltd Ordinary Shares,NASDAQ,Industrials,1443302
BNTC,Benitec Biopharma Inc. Common Stock,NASDAQ,Health Care,418435788
BNTX,BioNTech SE American Depositary Share,NASDAQ,Health Care,24969172529
BNZI,Banzai International Inc. Class A Common Stock,NASDAQ,Technology,6194855
BNZIW,Banzai International Inc. Warrant,NASDAQ,Technology,194167
BODI,The Beachbody Company Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,98977085
BOF,BranchOut Food Inc. Common Stock,NASDAQ,Consumer Staples,52934170
BOKF,BOK Financial Corporation Common Stock,NASDAQ,Finance,8081220980
BOLD,Boundless Bio Inc. Common Stock,NASDAQ,Health Care,35197439
BOLT,Bolt Biotherapeutics Inc. Common Stock,NASDAQ,Health Care,9723129
BON,Bon Natural Life Limited Class A Ordinary Shares,NASDAQ,Health Care,10160200
BOOM,DMC Global Inc. Common Stock,NASDAQ,Industrials,158837942
BOSC,B.O.S. Better Online Solutions Common Stock,NASDAQ,Telecommunications,32993111
BOTJ,Bank of the James Financial Group Inc. Common Stock,NASDAQ,Finance,106768443
BOXL,Boxlight Corporation Class A Common Stock,NASDAQ,Real Estate,4241809
BPAC,Blueport Acquisition Ltd Class A Ordinary Shares,NASDAQ,,0
BPACR,Blueport Acquisition Ltd Rights,NASDAQ,,0
BPACU,Blueport Acquisition Ltd Units,NASDAQ,Finance,0
BPOP,Popular Inc. Common Stock,NASDAQ,Finance,9620935586
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,NASDAQ,Finance,1637391733
BPRN,Princeton Bancorp Inc. Common Stock (PA),NASDAQ,Finance,244189370
BPYPM,Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units Series 1,NASDAQ,Finance,17516826624
BPYPN,Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3,NASDAQ,Finance,14522938887
BPYPO,Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units Series 2,NASDAQ,Finance,15997999587
BPYPP,Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,NASDAQ,Finance,16591703982
BRAG,Bragg Gaming Group Inc. Common Shares,NASDAQ,Technology,53917448
BRAI,Braiin Limited Common Stock,NASDAQ,Technology,1504444064
BRBI,BRBI BR Partners S.A. ADSs,NASDAQ,Finance,755557748
BRCB,Black Rock Coffee Bar Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,569635084
BRFH,Barfresh Food Group Inc. Common Stock,NASDAQ,Consumer Staples,40584230
BRID,Bridgford Foods Corporation Common Stock,NASDAQ,Consumer Staples,68167008
BRKR,Bruker Corporation Common Stock,NASDAQ,Industrials,5539399955
BRKRP,Bruker Corporation 6.375% Mandatory Convertible Preferred Stock Series A,NASDAQ,Industrials,44220821299
BRLS,Borealis Foods Inc. Class A Common Shares,NASDAQ,Consumer Staples,33697390
BRLSW,Borealis Foods Inc. Warrant,NASDAQ,Consumer Staples,1438042
BRLT,Brilliant Earth Group Inc. Class A Common Stock,NASDAQ,Consumer Discretionary,149777776
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,NASDAQ,Health Care,25939047
BRR,ProCap Financial Inc. Common Stock,NASDAQ,Finance,162503702
BRRWW,ProCap Financial Inc. Warrant,NASDAQ,Finance,22864843
BRTX,BioRestorative Therapies Inc. Common Stock (NV),NASDAQ,Health Care,6165717
BRZE,Braze Inc. Class A Common Stock,NASDAQ,Technology,2982501429
BSAA,BEST SPAC I Acquisition Corp. Class A Ordinary Shares,NASDAQ,Finance,
BSAAR,BEST SPAC I Acquisition Corp. Rights,NASDAQ,Finance,0
BSAAU,BEST SPAC I Acquisition Corp. Unit ,NASDAQ,Finance,0
